filename,LCD,PLD,LFPD,cm3_g,ASA_m2_cm3,ASA_m2_g,NASA_m2_cm3,NASA_m2_g,AV_VF,AV_cm3_g,NAV_cm3_g,All_Metals,Has_OMS,Open_Metal_Sites,Extension,from_CSD,public,State,CSD_overlap_inCCDC,date_CSD,DOI_public,Note,Matched_CSD_of_CoRE,Possible_List_CSD_of_CoRE,,,,,,,,,,,,,
PUYZUF_freeONLY,5.69776,3.92558,5.6607,1.26995,1498.86,1180.25,0,0,0.59,0.464585,0,Cd,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
PUZJOL_freeONLY,4.83061,4.03981,4.83061,1.24259,1148.92,924.616,0,0,0.519,0.417676,0,Mg,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
PUZKOM_freeONLY,5.73239,3.68789,5.71092,1.28608,1004.7,781.21,0,0,0.5098,0.396397,0,Zn,Yes,Zn,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
PUZLAZ_freeONLY,6.70975,6.33216,6.70975,1.05033,2275.23,2166.2,0,0,0.6682,0.636179,0,In,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
PUZLUS_freeONLY,15.09144,8.39804,15.08737,0.46153,2323.48,5034.3,0,0,0.8014,1.7364,0,Co,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
PUZMAZ_manual,16.4214,9.23775,16.40927,0.447552,2179.79,4870.46,0,0,0.7972,1.78124,0,Co,No,,manual,Y,Y,,,,,,,,,,,,,,,,,,,,
PYDCUT_freeONLY,5.31645,4.73242,5.31645,1.56466,1273.49,813.911,0,0,0.5466,0.349342,0,Cu,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QABKIQ_freeONLY,4.42544,3.2199,4.41887,0.950962,0,0,952.778,1001.91,0.6176,0.649448,0,Li,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QACRES_freeONLY,4.20061,2.43417,4.19964,2.51339,0,0,513.123,204.156,0.436,0.173471,0,Ga,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QADBII_freeONLY,4.90485,4.23271,4.90165,1.42586,540.759,379.251,0,0,0.4884,0.34253,0,Sn,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QADKAH_freeONLY,3.92805,3.08684,3.92805,1.76007,0,0,397.03,225.576,0.4294,0.243968,0,V,Yes,V,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QADVUN_freeONLY,3.777,2.91711,3.76909,2.40911,0,0,119.573,49.6338,0.4546,0.1887,0,Zn,Yes,Zn,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QADWEA_freeONLY,3.87085,2.47497,3.86039,1.88566,0,0,146.588,77.7385,0.4184,0.221885,0,Eu,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QADWEY_freeONLY,5.10125,3.39709,4.70821,1.83379,898.197,489.805,0,0,0.5456,0.297527,0,Zn,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QADWIE_freeONLY,3.82801,2.43209,3.81849,1.92421,0,0,115.521,60.0358,0.4162,0.216297,0,Gd,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QADWOK_freeONLY,3.82239,2.43053,3.81405,1.94271,0,0,132.426,68.1654,0.4122,0.212178,0,Tb,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QADWUQ_freeONLY,3.79202,2.41253,3.78793,1.96914,0,0,121.872,61.891,0.4114,0.208924,0,Dy,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QAGQEW_freeONLY,15.38929,9.14033,15.38929,1.00174,1242.62,1240.46,398.029,397.337,0.6812,0.680016,0,Cd,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QAGTOH_freeONLY,4.99286,4.09874,4.71178,1.12214,865.652,771.429,0,0,0.4996,0.44522,0,Cu,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QAJJOB01_freeONLY,4.94225,2.73189,4.94225,2.76924,0,0,576.115,208.041,0.393,0.141916,0,In,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QAJJOB_freeONLY,5.03597,2.71161,4.90231,2.71763,0,0,605.216,222.7,0.4352,0.160139,0,In,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QAJJUH_freeONLY,4.99465,2.87226,4.6597,2.74455,0,0,577.198,210.307,0.4114,0.149897,0,In,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QAJKAO_freeONLY,5.03797,2.87978,5.03797,1.88758,0,0,646.584,342.547,0.4308,0.228229,0,V,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QAJKIV_freeONLY,4.24125,3.62097,4.24125,2.37718,709.122,298.303,0.258537,0.108758,0.4518,0.190057,0,Ga,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QAKFIU_freeONLY,4.13083,3.23981,4.1125,1.45876,0,0,274.938,188.473,0.4036,0.276673,0,Zn,Yes,Zn,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QALGUH_SL,7.81866,7.32218,7.81866,0.998911,1796,1797.96,0,0,0.6356,0.636293,0,Cr,No,,SL,Y,Y,,,,,,,,,,,,,,,,,,,,
QALHAO_freeONLY,7.68357,4.14824,7.68357,1.41986,1680.89,1183.84,0,0,0.6244,0.439761,0,Cu,Yes,Cu,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QALHES_freeONLY,7.67318,4.16213,7.67318,1.424,1678.65,1178.83,0,0,0.625,0.438904,0,Cu,Yes,Cu,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QALHIX_freeONLY,10.92504,5.92348,10.86207,0.747798,2155.22,2882.09,0.017464,0.0233539,0.7358,0.983956,0,Cd,Yes,Cd,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QALWUV_freeONLY,7.07527,5.39947,6.79315,0.842522,2364.13,2806.02,0,0,0.7084,0.840809,0,"Sn,Fe",No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QANSUV_freeONLY,6.55458,2.45482,6.54804,1.51592,0,0,921.117,607.627,0.502,0.331151,0,Cu,Yes,Cu,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QAPPUT_freeONLY,4.5669,2.41753,4.5669,1.44355,0,0,636.238,440.745,0.49,0.33944,0,Ag,Yes,Ag,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QAPQAA_charged,3.95107,2.50297,3.95107,1.76912,0,0,97.6659,55.2059,0.3884,0.219544,0,Ag,Yes,Ag,charged,Y,Y,,,,,,,,,,,,,,,,,,,,
QAPQEE_freeONLY,4.84641,3.70884,4.84641,1.26705,1206.55,952.253,0,0,0.5406,0.426661,0,Ag,Yes,Ag,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QAQHOG_freeONLY,4.09326,3.60134,4.09326,2.48683,379.826,152.735,0,0,0.3292,0.132377,0,"Ga,Ti",No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QAQNOO_freeONLY,9.00524,7.79992,9.00524,0.836247,1935.23,2314.19,0,0,0.674,0.805982,0,"Cu,Ni",Yes,Cu,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QAQRUW_freeONLY,3.90687,2.65309,3.9064,1.15942,0,0,141.021,121.63,0.454,0.391574,0,Mg,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QAQSAD_freeONLY,4.92507,3.85843,4.89941,1.31183,811.035,618.247,0,0,0.4894,0.373067,0,Zn,Yes,Zn,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QARCET_freeONLY,5.6311,3.58556,5.5035,1.43101,772.342,539.717,0,0,0.4414,0.308453,0,Zn,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QARTAG_freeONLY,3.76663,2.95836,3.76663,1.64721,0,0,64.1241,38.929,0.3592,0.218066,0,Cd,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QARTEK_freeONLY,4.66531,2.87899,4.65441,1.51683,0,0,346.074,228.157,0.449,0.296013,0,Cd,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QASSUZ_freeONLY,7.28339,7.15333,7.28339,1.41789,737.964,520.465,0,0,0.3306,0.233163,0,"K,Fe",Yes,K,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QASTUC_freeONLY,5.31945,2.41936,5.11717,1.12599,0,0,910.521,808.641,0.5052,0.448672,0,Mn,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QATDEU_freeONLY,4.76499,2.42862,4.73142,1.11655,0,0,753.544,674.887,0.4974,0.44548,0,Ni,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QATHOK_freeONLY,9.29834,6.48945,9.29621,1.21668,1222.78,1005.01,0,0,0.5554,0.456489,0,Cd,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QATKII_freeONLY,5.10915,3.79672,5.10915,1.21674,1321.26,1085.9,0,0,0.55,0.452026,0,Eu,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QATKOO_freeONLY,5.44759,3.80722,5.43097,1.23164,1414.07,1148.12,0.0581087,0.0471799,0.5662,0.459712,0,Tb,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QATLEE_freeONLY,5.57595,4.31452,5.57595,1.46536,813.962,555.469,0,0,0.467,0.318693,0,Zn,Yes,Zn,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QATPOR_freeONLY,4.01523,3.48616,4.00077,2.51083,369.573,147.192,0,0,0.3468,0.138122,0,"Ga,Ti",No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QATRAG_freeONLY,3.51341,3.21676,3.51178,2.21238,0,0,73.0496,33.0185,0.3728,0.168506,0,Ce,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QATVUE_freeONLY,6.38161,3.71559,6.38161,1.03389,1164.63,1126.45,0,0,0.5572,0.538935,0,Cu,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QATXIU_freeONLY,7.14794,6.36836,7.14653,1.22477,1332.85,1088.25,75.8051,61.8933,0.5956,0.486296,0,Cd,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QAVBUL_freeONLY,11.10414,9.97168,11.10414,1.05902,1392.03,1314.45,0,0,0.6138,0.579591,0,Tb,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QAVDEW_freeONLY,3.85858,2.94555,3.83538,1.58066,0,0,436.874,276.387,0.5158,0.326318,0,Cu,Yes,Cu,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QAVPIO_freeONLY,5.30738,4.3707,5.28519,1.74559,1115.19,638.858,0,0,0.453,0.25951,0,Al,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QAVWAN_freeONLY,6.3577,4.74176,6.3577,1.14455,1283.39,1121.31,0,0,0.5318,0.464638,0,Zn,Yes,Zn,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QAVYUJ_freeONLY,3.50302,2.63434,3.50302,1.95732,0,0,18.3434,9.3717,0.3568,0.18229,0,"Ni,La",No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QAVZAQ_freeONLY,3.42481,2.65506,3.42481,2.01449,0,0,5.36189,2.66166,0.3472,0.172351,0,"Nd,Ni",No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QAWDID_freeONLY,7.43796,4.33286,7.43796,0.807828,2392.06,2961.11,0,0,0.7152,0.885337,0,"Zn,Mg",Yes,Zn,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QAWPIO_freeONLY,5.34571,3.76875,5.2286,1.68877,438.614,259.725,231.096,136.843,0.4498,0.266348,0,"V,Ni",Yes,V,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QAYTEP_freeONLY,5.86758,3.1571,5.86751,0.851653,0,0,1473.6,1730.28,0.6134,0.720246,0,Nd,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QAYTOZ_charged,6.37317,3.74212,6.3597,1.3114,1057.91,806.699,0,0,0.5622,0.428702,0,"Mn,Hg",No,,charged,Y,Y,,,,,,,,,,,,,,,,,,,,
QEBGAH_freeONLY,5.50168,5.08562,5.49191,1.08026,1235.17,1143.4,0,0,0.5322,0.492658,0,Co,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QEBGEL_freeONLY,6.08453,4.84553,6.08453,1.01993,1460.11,1431.58,0,0,0.5522,0.54141,0,Co,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QEBKUF_SL,9.81772,5.95471,9.68668,0.686123,2457.39,3581.56,0,0,0.7136,1.04005,0,Zn,No,,SL,Y,Y,,,,,,,,,,,,,,,,,,,,
QEFNAQ_freeONLY,6.2895,4.867,6.2895,1.2915,870.104,673.714,94.8179,73.4166,0.5222,0.404335,0,Cu,Yes,Cu,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QEFWUV_freeONLY,31.7657,28.26773,31.7635,0.500865,1575.73,3146.02,0,0,0.8152,1.62758,0.000399309,"Fe,Zr",No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QEGGUE_charged,7.78517,6.64702,7.63417,0.868362,1997.41,2300.2,0,0,0.6528,0.75176,0,Ag,Yes,Ag,charged,Y,Y,,,,,,,,,,,,,,,,,,,,
QEGHEP_freeONLY,5.21452,3.49325,5.21452,1.29869,492.691,379.376,29.3469,22.5974,0.4466,0.343886,0,"Fe,Ni",No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QEJYIP_freeONLY,5.79435,3.44834,5.51643,1.42081,1141.45,803.374,0,0,0.5468,0.38485,0,Cd,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QEKLID01_freeONLY,3.48559,2.42229,3.48195,1.84344,0,0,19.0089,10.3117,0.3648,0.197891,0,Cd,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QEKLUP_freeONLY,3.90444,2.78257,3.90444,3.83551,0,0,93.8758,24.4754,0.3176,0.0828051,0,"U,Ba",No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QEPZUH_charged,10.55832,7.30371,10.53934,0.591685,2336.09,3948.21,0,0,0.7172,1.21213,0,Cu,Yes,Cu,charged,Y,Y,,,,,,,,,,,,,,,,,,,,
QEQZUH_freeONLY,7.20474,5.54936,7.20474,2.98733,1121.05,375.269,0,0,0.4558,0.152577,0,Np,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QERCEV_freeONLY,3.81997,3.10912,3.81361,2.51107,0,0,143.305,57.0696,0.4082,0.16256,0,Zr,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QERWAL_freeONLY,6.23685,3.59052,6.23393,0.96089,1663.57,1731.28,0,0,0.5974,0.621716,0,Ni,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QERZUI01_freeONLY,4.40066,3.54145,4.40066,1.45403,577.347,397.068,0,0,0.4282,0.294493,0,Cu,Yes,Cu,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QERZUI_freeONLY,4.32153,3.30941,4.30984,1.48187,0,0,394.866,266.465,0.4232,0.285586,0,Cu,Yes,Cu,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QESLIK_freeONLY,4.25105,2.79127,4.25105,2.6255,0,0,312.889,119.173,0.4056,0.154485,0,In,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QESLOQ_freeONLY,6.6747,4.69389,6.6747,2.12039,1218.38,574.604,0,0,0.507,0.239107,0,In,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QESRAI_freeONLY,4.40312,2.93764,4.394,1.97389,0,0,899.912,455.908,0.564,0.28573,0,Zn,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QESYOD_freeONLY,7.06657,4.49673,7.06657,1.70049,1062.54,624.842,0,0,0.5092,0.299443,0,Cu,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QETHUT_freeONLY,5.64185,3.41958,5.64104,1.68813,1127.74,668.04,0,0,0.4972,0.294527,0,Al,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QEVKOS_freeONLY,4.71244,3.94029,4.71244,1.86641,753.543,403.738,0,0,0.4654,0.249355,0,"Cu,W",No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QEWDON_freeONLY,6.85219,4.97206,6.85219,1.41693,1021.65,721.035,55.4121,39.1073,0.5212,0.367839,0,Zn,Yes,Zn,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QEYWUN_freeONLY,3.16999,2.47229,3.16349,1.72892,0,0,0,0,0.381,0.220369,0,Cd,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QEZYUR_freeONLY,4.41553,3.16132,4.41553,2.09685,0,0,757.214,361.121,0.528,0.251807,0,Sm,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QEZZAY_freeONLY,4.42079,3.15597,4.42079,2.11715,0,0,758.055,358.055,0.5212,0.24618,0,Eu,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QEZZEC_freeONLY,4.41457,3.13321,4.41457,2.18001,0,0,724.76,332.456,0.522,0.239448,0,Tb,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QEZZIF_freeONLY,4.67652,3.32799,4.66846,1.77196,648.098,365.751,86.4631,48.7951,0.4884,0.275627,0,"Cu,W",Yes,Cu,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QEZZOL_freeONLY,5.20585,3.45747,5.2049,1.75508,805.91,459.187,0,0,0.4726,0.269275,0,"Cu,W",Yes,Cu,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QIBTAW_charged,6.28512,4.05802,6.25084,1.12019,652.48,582.474,6.74798,6.02397,0.4704,0.41993,0,La,No,,charged,Y,Y,,,,,,,,,,,,,,,,,,,,
QIBTEA_charged,4.9353,3.89407,4.5236,1.1906,316.412,265.757,11.2356,9.43686,0.4206,0.353266,0,La,No,,charged,Y,Y,,,,,,,,,,,,,,,,,,,,
QIDDAI02_freeONLY,5.0417,3.16561,5.0417,1.0417,0,0,1098.19,1054.23,0.5814,0.558125,0,Cd,Yes,Cd,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QIJLAW_freeONLY,8.05446,5.26641,8.05325,0.671267,2454.25,3656.15,0,0,0.7174,1.06873,0,Mn,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QINSUD_freeONLY,5.06379,2.7309,5.05324,1.20418,0,0,815.494,677.217,0.5666,0.470526,0,Mn,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QIPROY_freeONLY,5.10002,3.64368,4.72082,0.794412,2326.28,2928.3,0,0,0.6568,0.826775,0,Cu,Yes,Cu,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QIQTAN_freeONLY,5.97055,4.70307,5.97055,1.24351,949.48,763.549,0,0,0.495,0.398067,0,Ni,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QIRWAR_freeONLY,4.96292,3.24845,4.96006,1.40457,0,0,1516.24,1079.5,0.5778,0.411371,0,Cu,Yes,Cu,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QIRYAS_freeONLY,6.3473,4.28089,6.33588,1.48172,1217.24,821.505,0,0,0.4878,0.329211,0,Co,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QISRIV_freeONLY,4.70587,2.5965,4.70195,1.749,0,0,206.61,118.131,0.429,0.245283,0,"Mo,Rh",No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QISVAQ_freeONLY,5.30487,2.64369,4.91124,1.43726,0,0,729.051,507.252,0.4624,0.321724,0,Cu,Yes,Cu,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QITDEE_freeONLY,4.86214,3.02405,4.86214,1.33739,0,0,387.596,289.815,0.464,0.346944,0,Cd,Yes,Cd,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QITDOO_freeONLY,4.39452,3.70593,4.13821,1.66066,273.018,164.403,137.518,82.809,0.3936,0.237014,0,La,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QITXAU_freeONLY,5.33833,4.09777,5.32992,1.02323,1464.2,1430.95,0,0,0.5698,0.556862,0,Zn,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QITYOI_freeONLY,5.05446,3.11393,5.04903,1.45212,0,0,1050.34,723.314,0.508,0.349832,0,Pr,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QIVBUT_freeONLY,4.17898,2.49303,4.10202,1.36756,0,0,170.099,124.381,0.4708,0.344262,0,"Fe,Cd",No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QIVJAG_freeONLY,5.37727,4.15286,5.37445,0.969662,2816.68,2904.8,0,0,0.6888,0.710351,0,"Cr,Mn",No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QIVYUR_freeONLY,4.21696,3.7868,4.20902,1.26329,745.535,590.155,0,0,0.457,0.361755,0,Zn,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QIVZEC_freeONLY,5.08249,2.6083,4.77531,1.23808,0,0,716.512,578.726,0.4712,0.380588,0,Zn,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QIWCOQ_freeONLY,7.90536,6.37424,7.89587,0.88756,1705.8,1921.9,0,0,0.6366,0.717248,0,Cu,Yes,Cu,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QIWDOR_freeONLY,4.59203,4.06699,4.58575,1.55074,682.335,440.007,0,0,0.3988,0.257168,0,Cu,Yes,Cu,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QIWPET_freeONLY,5.72544,4.91618,5.71665,1.31204,1080.78,823.737,0,0,0.486,0.370415,0,Mg,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QIXNES_freeONLY,4.96104,3.31501,4.9451,1.52539,413.987,271.399,412.843,270.648,0.4612,0.30235,0,Y,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QIXNIW_freeONLY,4.91077,3.35995,4.90973,1.87923,810.726,431.414,0,0,0.4554,0.242333,0,Er,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QIXSOG01_freeONLY,7.54214,5.04155,7.54214,0.607311,2915.58,4800.8,0,0,0.7764,1.27842,0,"Cu,Mn",Yes,Cu,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QIXSOG_freeONLY,7.51562,5.04263,7.51562,0.608086,2919.24,4800.71,0,0,0.776,1.27614,0,"Cu,Mn",Yes,Cu,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QIYBUX_freeONLY,5.04331,2.5496,5.043,1.12739,0,0,586.16,519.927,0.5016,0.444922,0,"Si,Ag",Yes,Ag,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QIYCAE_freeONLY,4.96943,3.02335,4.95979,1.14656,0,0,665.958,580.831,0.4844,0.422481,0,"Si,Ag",Yes,Ag,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QIYCEI_freeONLY,5.02156,2.5839,5.02156,1.12085,0,0,531.477,474.172,0.489,0.436275,0,"Si,Ag",Yes,Ag,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QIYCIM_freeONLY,5.0543,2.92143,5.0543,1.14909,0,0,514.382,447.641,0.4856,0.422594,0,"Si,Ag",Yes,Ag,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QIYCOS_freeONLY,4.98252,2.67355,4.98066,1.13718,0,0,632.572,556.262,0.4942,0.434582,0,"Si,Ag",Yes,Ag,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QIYDAF_freeONLY,22.97967,5.41134,22.97967,0.419202,1947.39,4645.48,0,0,0.8264,1.97136,0,Cu,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QIYDEJ_freeONLY,22.48969,9.17935,22.48969,0.442181,1937.07,4380.72,0,0,0.8094,1.83047,0,Cu,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QIYDIN_freeONLY,29.975,14.08776,29.975,0.205511,1370.56,6669.02,0,0,0.9152,4.45328,0,Cu,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QIYDOT_freeONLY,17.70702,17.06364,17.7017,0.217262,1382.24,6362.1,0,0,0.9098,4.18757,0,Cu,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QIZLIW_freeONLY,5.78801,3.76658,5.78801,1.5821,1387.05,876.712,0,0,0.5402,0.341444,0,Cu,Yes,Cu,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QOBGEV_freeONLY,7.79609,3.48851,7.69085,1.10244,1557.79,1413.04,0,0,0.6186,0.56112,0,Zn,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QOBPEE_freeONLY,5.93943,5.1846,5.93943,1.67865,1062.24,632.793,0,0,0.4286,0.255324,0,Be,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QOBWEJ01_freeONLY,4.69819,2.92267,4.42594,2.00966,0,0,737.135,366.796,0.53,0.263727,0,Zn,Yes,Zn,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QOBWEJ_freeONLY,4.72732,2.92871,4.65247,2.00105,0,0,759.681,379.641,0.5418,0.270757,0,Zn,Yes,Zn,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QOCBUH_freeONLY,5.62714,5.2779,5.62443,1.65942,1085.12,653.917,0,0,0.4334,0.261175,0,Be,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QODHUO01_freeONLY,7.02176,3.66753,6.99115,1.3176,1021.05,774.937,0,0,0.496,0.376443,0,Ag,Yes,Ag,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QODHUO02_freeONLY,7.03734,3.63732,6.65847,1.31371,1014.75,772.431,0,0,0.5018,0.381972,0,Ag,Yes,Ag,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QODHUO03_freeONLY,7.01529,3.79079,6.96918,1.33247,1014.37,761.274,0,0,0.4906,0.368189,0,Ag,Yes,Ag,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QODHUO04_freeONLY,7.0665,3.70053,7.05456,1.31094,1039.62,793.032,0,0,0.501,0.382168,0,Ag,Yes,Ag,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QODHUO05_freeONLY,7.05009,3.74248,7.03715,1.31954,1023.92,775.964,0,0,0.4934,0.373918,0,Ag,Yes,Ag,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QODHUO06_freeONLY,7.04216,3.76029,6.51395,1.3253,1016.32,766.86,0,0,0.4928,0.37184,0,Ag,Yes,Ag,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
QODHUO07_freeONLY,7.03774,3.77448,6.9742,1.32931,1016.48,764.667,0,0,0.4848,0.364699,0,Ag,Yes,Ag,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
